text,label
"Il est vital de tenir dûment compte de l' Écosse et d' autres régions similaires dans la formulation de politiques traitant de ces questions .",Scotland
"Enfin , je partage entièrement ce que Mme la présidente en exercice a dit , à savoir qu' il faut appliquer les droits .",Scotland
"Cela n' a aucun sens d' avoir des chartes de droits et des droits consacrés par des Traités s' ils sont ignorés dans la pratique .",Scotland
"J' espère que le Conseil et la Commission prendront des mesures très strictes en vue de garantir , dans cette affaire comme dans d' autres , que les droits qui nous sont octroyés ne perdent pas leur validité à la suite de l' action d' un État .",Scotland
"Monsieur le Président , j' ai exprimé un vote d' abstention .",Scotland
"Je reconnais la qualité et l' habileté de nombreux commissaires et le fait que la majorité des députés de ce Parlement ont , tout compte fait , décidé de voter en faveur de la Commission tout entière .",Scotland
"Ils n' ont pas disparu .",Scotland
"Je ne peux pas , en toute conscience , justifier aux habitants de ma circonscription en Écosse un vote affirmatif aujourd'hui .",Scotland
"D' un autre côté , il n' y a encore aucune preuve contraignantes permettant de justifier le rejet total de la Commission .",Scotland
"Dans ces circonstances , une abstention positive m' a semblé le meilleur moyen de voter .",Scotland
"Je me réjouis grandement des engagements pris par M. Prodi en faveur d' un changement de culture au sein de la Commission en vue de garantir une plus grande transparence et une meilleure gestion financière .",Scotland
"Monsieur le Président , à l' instar d' autres intervenants dans ce débat , je tiens à attirer l' attention de cette Assemblée sur la politique consternante des deux poids , deux mesures et sur l' hypocrisie affichée par le ministre des Affaires étrangère britannique , Robin Cook , tout au long de la crise tragique qui frappe actuellement le Timor oriental .",Scotland
"Quand M. Cook a été nommé ministre des Affaires étrangères , il a lancé la politique étrangère éthique qui comprend , entre autres , un engagement en faveur d' un code de conduite rigoureux en matière de contrôle des exportations d' armes .",Scotland
"Il a néanmoins permis l' exportation d' avions d' attaque au sol de type Hawk devant servir à l' armée indonésienne , violant ainsi sa propre politique étrangère éthique et les lignes directrices en matière d' exportations d' armes .",Scotland
"Le contrat ayant été signé par le gouvernement conservateur précédent , M. Cook a déclaré qu' il ne pouvait pas être cassé .",Scotland
"À plusieurs reprises , il nous a assuré que des clauses contractuelles offraient la garantie que des jets ne seraient pas utilisés à des fins offensives contre les habitants du Timor oriental .",Scotland
"Maintenant , face aux atrocités incessantes survenues dans ce pays et à la preuve flagrante que ces avions ont été utilisés au cours d' attaques au Timor oriental , M. Cook a effectué un étonnant volte-face : samedi dernier , il a finalement annulé le contrat et a décidé d' une interdiction temporaire de livraison d' armes .",Scotland
"Nous ne saurons jamais combien d' habitants du Timor oriental ont péri pour cause de son refus d' annuler ce contrat plus tôt .",Scotland
"Le gouvernement britannique nous avait garanti que certaines choses ne pourraient pas se produire , mais elles ont eu lieu ; cette Assemblée a droit à une explication de la part de M. Cook à cet égard .",Scotland
"Nous devrions aussi demander ceci à M. Cook : pourquoi l' argent des contribuables britanniques a-t -il servi à financer cet épisode scandaleux et pourquoi le ministre britannique de la Défense est -il intervenu en personne pour inviter l' armée indonésienne à assister à une grande foire aux armements qui aura lieu la semaine prochaine , en Grande-Bretagne ?",Scotland
"Là encore , ce n' est qu' à la suite d' une pression internationale que M. Cook s' est vu obligé de retirer l' invitation .",Scotland
"M. Cook doit comparaître devant cette Assemblée - et nous devons insister sur ce point - afin de nous fournir une explication sur sa collaboration extraordinaire avec le régime tyrannique indonésien .",Scotland
"Monsieur le Président , c' est un grand plaisir pour moi d' intervenir dans le cadre de ce débat sur la Palestine .",Scotland
"C' est un sujet très important auquel je m' intéresse de très près depuis de nombreuses années .",Scotland
"Je voudrais soulever quelques points en particulier .",Scotland
"D' abord , nous aidons 3,5 millions de réfugiés .",Scotland
"Je sais que ces gens se trouvent aujourd'hui dans des camps de réfugiés et j' espère que l' Union européenne jouera un rôle très positif pour les aider à se réintégrer lorsqu'ils afflueront des pays voisins vers la Palestine pour s' y établir à nouveau .",Scotland
"J' espère que la Commission , en étroite collaboration avec le Parlement , prendra l' initiative de s' investir plus activement au Moyen-Orient , au lieu de rester au second plan , laissant les Américains mener le jeu. .",Scotland
"Lorsque nous considérons notre aide , 40 millions d' euros , elle ne représente pas une somme énorme .",Scotland
"Je reconnais qu' il s' agit là d' une part importante de la contribution globale , qui s' élève à 120 millions d' euros , et que 85 % de notre enveloppe annuelle de 40 millions d' euros vont à l' éducation , ce qui est à mon avis le bon choix .",Scotland
"Nous contribuons à l' éducation d' un demi million d' enfants .",Scotland
"J' espère que cette proposition débouchera rapidement sur du concret car , comme l' a fait remarquer Mme Morgantini , il y a urgence : les enseignants perdent leur emploi ou ne sont pas recrutés et l' aide dans les domaines de l' éducation et de la santé est fondamentale .",Scotland
"J' espère que la Commission fera tout ce qu' elle peut pour accélérer le mouvement .",Scotland
"Mme Morgantini a fait un tour complet de la question .",Scotland
"Je ne tiens pas à gaspiller le temps de cette Assemblée et je remercie le Président pour m' avoir donné l' occasion de m' exprimer sur cette affaire .",Scotland
"Monsieur le Président , point n' est besoin que je vous dise combien la côte ouest de l' Écosse est belle et vulnérable .",Scotland
"Nul doute que cette côte est particulièrement vulnérable et cette semaine encore , nous avons entendu des informations faisant à nouveau état de fuites en provenance de Sellafield qui vont endommager la côte de Galloway , l' estuaire de la Clyde , Argyle et au-delà .",Scotland
"Il est vital d' entreprendre aussi rapidement que possible des actions comme celle qui est proposée et j' ai été ravi d' avoir eu l' occasion de voter en sa faveur aujourd'hui .",Scotland
"Monsieur le Président , permettez -moi de m' associer aux remarques de M. Swoboda .",Scotland
"En novembre de l' année dernière , j' accompagnais à Moscou un groupe de représentants de ce Parlement envoyé sur place pour évaluer les besoins de l' aide humanitaire et il est apparu à l' évidence que le pays n' est tout simplement pas en mesure de mettre de l' ordre dans ses affaires .",Scotland
"En tant qu' Union européenne , nous devons absolument prendre une initiative politique pour essayer d' aider les Russes à remettre leur économie sur les rails .",Scotland
"Les pays d' Europe centrale et orientale qui faisaient partie de l' ancien bloc soviétique ont réussi à se reprendre .",Scotland
"Ils ont amélioré leur économie et le niveau de vie de leurs populations et cela , parce que nous avons inscrit la propriété et la législation sur la propriété immobilière au rang des premières priorités .",Scotland
"Ce n' est pas le cas en Russie et la difficulté dans ce pays tient , je pense , au fait que nul n' a une responsabilité de propriétaire à l' égard de quoi que ce soit et , partant , n' a de réel contrôle sur l' économie .",Scotland
"J' espère par conséquent que nous parviendrons à prendre une forme d' initiative politique pour essayer d' amener le pays à revoir sa législation de base .",Scotland
"Monsieur le Président , les vieux dinosaures de la dictature qui règnent sur le sous-continent africain sont en train de mourir et une nouvelle aube se lève pour la démocratie .",Scotland
"Il est un pays cependant où un de ces dinosaures est à la tête d' un régime responsable de très nombreuses violations des droits de l' homme depuis 32 ans .",Scotland
"Nous devons avoir recours au bureau des observateurs de l' UE pour éclaircir tout cela , pour obtenir un accord entre Éyadéma et les partis d' opposition afin d' amener le Togo à la démocratie .",Scotland
"Nous en appelons au Conseil qui doit se réunir pour qu' il veille à doter le bureau des observateurs des ressources dont il a besoin pour s' acquitter de cette tâche .",Scotland
"L' Union européenne ne devrait reprendre sa coopération avec le Togo que lorsque celui-ci se conformera totalement aux dispositions de l' article 5 de la Convention de Lomé .",Scotland
"Dans l' intervalle , nous devons aider les médias indépendants et la société civile à faire tout ce qui est possible pour la population .",Scotland
"Madame la Présidente , sur la même question .",Scotland
"Si vous parlez très près du micro , vos paroles sont incompréhensibles pour la plupart des gens .",Scotland
"C' est un indice du côté défectueux du système .",Scotland
"Nous rencontrons exactement le même problème dans les salles des commissions .",Scotland
"C' est la distance de l' orateur par rapport au micro qui est en cause .",Scotland
"Nous devons entendre la traduction des interprètes .",Scotland
"Je crois que Mme Seppänen a tout à fait raison .",Scotland
"Monsieur le Président , je fais partie de ceux qui voudraient remercier très sincèrement M. Priestley , le personnel de service et le personnel administratif ainsi que vous-même , Monsieur le Président .",Scotland
"Lorsque des problèmes apparaissent , ils sont réglés .",Scotland
"Comme mes autres collègues l' ont déjà fait , je voudrais souligner à mon tour l' extrême importance de la question des économies d' énergie et faire remarquer qu' elle mérite qu' on y concentre nos réflexions .",Scotland
"Permettez -moi simplement d' évoquer deux domaines mineurs nécessitant quelques améliorations .",Scotland
"Même si je ne suis détenteur que de six doctorats dans cinq pays - pour la plupart à titre honoraire , je dois l' admettre - je trouve que le mode d' emploi des téléphones et les manuels de configuration des messages vocaux frôlent l' inintelligibilité .",Scotland
"Les fournitures de bureau - agrafeuses , trombones et autres petits accessoires de ce genre - sont très difficiles à obtenir .",Scotland
"Madame la Présidente , c' est pour une information concernant un problème de procédure .",Scotland
"Je ne sais pas s' il convient de procéder à une explication de vote à ce stade du débat , mais si tel est le cas , je souhaiterais préciser que je pense qu' il est vraiment dommage pour le peuple d' Écosse que nous débattions de la sécurité alimentaire demain sans y inclure le problème de la violation par un État membre d' une décision communautaire .",Scotland
"C' est pour cette raison que j' ai voté pour cette proposition .",Scotland
"Monsieur le Président , ces dernières années , les questions en matière de sécurité alimentaire ont dominé les sujets de préoccupation , au sein de cette Assemblée et dans les États membres et ce , à juste titre .",Scotland
"Je salue la déclaration et le débat d' aujourd'hui et je considère qu' on reconnaît par ce biais le besoin constant d' action .",Scotland
"Il est juste que les organismes publics et les hommes politiques , qu' ils exercent leur fonction au sein des autorités locales ou des gouvernements , devraient jouer un rôle dans le contrôle de la production et du traitement alimentaire .",Scotland
"La Commission européenne et les députés du Parlement doivent faire tout ce qui est en leur pouvoir pour garantir que les consommateurs , partout en Europe , puissent avoir confiance dans les aliments qu' ils achètent .",Scotland
"La crise de l' ESB constitue un cas où des conditions rigoureuses à l' exportation ont été appliquées à un niveau européen , en l' occurrence au boeuf britannique .",Scotland
"Ces conditions ont été satisfaites , ce qui a eu pour résultat la levée de l' interdiction qui a produit des effets majeurs sur l' agriculture et les industries connexes .",Scotland
"Ce signe était attendu depuis longtemps et a apporté quelque soulagement à nos exploitants agricoles durement éprouvés .",Scotland
"Dès lors , est -il acceptable , étant donné que l' organisme de l' Union européenne responsable a jugé qu' il était opportun de lever l' interdiction , que des États membres individuels décident de maintenir l' interdiction , sans produire ni publier de justification claire en termes de sécurité alimentaire ? La décision prise par le gouvernement français constitue un coup particulièrement cruel porté aux éleveurs écossais de bufs dont les troupeaux se nourrissent essentiellement d' herbe et n' ont pas été fondamentalement touchés par l' ESB .",Scotland
"Je voudrais tout d' abord saluer la réponse qu' a faite le commissaire mais également le pousser un peu plus loin .",Scotland
"Le commissaire a déclaré , en ce qui concerne la viande bovine , que le libre-échange est important mais que la santé du consommateur passe avant le libre-échange .",Scotland
"Peut -il nous garantir qu' il adoptera également cette position à Seattle ? Lorsque nous examinons les négociations de l' OMC , il apparaît souvent que la santé des consommateurs et d' autres domaines sont subordonnés au principe de libre-échange .",Scotland
"Ces deux aspects sont importants mais la santé est une question cruciale .",Scotland
"Si nous continuons à injecter des hormones à nos bufs , ils seront eux aussi bien plus musclés .",Scotland
"C' est le rôle utile que devrait jouer l' UE , à savoir réunir notamment les Indiens , les Pakistanais et les Bengalis au sein de ce sous-continent pour discuter de leurs problèmes communs et , en quelque sorte , agir en tant qu' intermédiaire externe et impartial en ce qui concerne les relations entre ces pays au sein de cette région .",Scotland
"Monsieur le Président , sur le plan historique , l' Union européenne est un bébé .",Scotland
"Pendant sa enfance , elle a remis en question l' éligibilité de la Grande-Bretagne en son sein et a rejeté sa demande d' adhésion .",Scotland
"À cette époque , nombre d' observateurs pensaient que la Grèce ou l' Espagne - je suppose qu' aujourd'hui , tout cela est oublié - ne pourraient jamais devenir membres .",Scotland
"Au cours des dix dernières années , nous avons assisté à des changements gigantesques .",Scotland
"L' Union s' est élargie à quinze membres , le Parlement commence d' acquérir un pouvoir politique et cessera bientôt , je l' espère , de n' être qu' un salon où l' on cause .",Scotland
"La candidature de la Turquie doit être jugée sur la base des critères suivants : la position géostratégique et économique de la Turquie et son impact sur l' Europe ; le rôle crucial de la Turquie en tant que membre de l' OTAN et la manière d' assurer la viabilité de cette appartenance si l' on continue de lui claquer la porte au nez en permanence ; et le fait que la Turquie , en tant que futur membre responsable de l' UE , pourrait être l' extincteur des brasiers de mécontentement qui ravagent le Moyen-Orient et les régions au-delà .",Scotland
"Je comprends les peurs de ceux qui s' inquiètent de la population islamique turque .",Scotland
"En réalité , il y a un grand nombre de Turcs en Allemagne et en France et un grand nombre de musulmans - y compris des Chypriotes turcs - en Angleterre .",Scotland
"Les populations du Kosovo et de l' Albanie sont majoritairement musulmanes .",Scotland
"La complexité religieuse de la Turquie découle d' un accident historique , comme celle de l' Espagne , qui fut sous domination maure pendant quelques siècles .",Scotland
"La culture turque est clairement européenne et sa complexité religieuse ne devrait pas dévaluer son identité européenne .",Scotland
"Portons notre regard au-delà des dix , quinze ou vingt-cinq prochaines années et examinons ce qui est dans le meilleur intérêt de l' Europe : qu' est -ce qui contribuera à la prospérité et à la paix de cette famille que nous appelons ' Europe ' aujourd'hui ?",Scotland
"Ne soyons pas hypocrites et demandons -nous sur quelle prémisse intellectuelle nous pouvons exclure la Turquie .",Scotland
"Les jeunes Européens , mobiles sur le plan social et bien moins religieux que nous ne le sommes , attendent de nous que nous développions une Europe qui offre des possibilités de travail et une prospérité dont tous puissent profiter .",Scotland
"La Turquie ne peut rejoindre l' Europe à l' heure actuelle ; mais la géographie , la culture , l' histoire , la sécurité et le bon sens. . .",Scotland
"La participation très décevante aux élections européennes de cette année a amené la preuve flagrante , si besoin en était , de la nécessité d' améliorer la visibilité et la légitimité de ce Parlement vis-à-vis des peuples d' Europe .",Scotland
"Je pense que deux propositions relatives au calendrier nous donnaient la possibilité d' améliorer tant nos méthodes de travail que notre contact avec les citoyens .",Scotland
"La proposition de ramener à quatre jours les périodes de session de Strasbourg aurait impliqué que les parlementaires européens auraient pu être présents plus longtemps dans leur circonscription , rencontrer des groupes , des individus et des organisations et faire passer le message quant à nos activités à Strasbourg et à Bruxelles .",Scotland
"Quant à la proposition de tenir une mini-période de session à Bruxelles les mercredis où , bien sûr , les parlementaires européens sont déjà sur place pour des réunions de groupe ou de commission , elle aurait permis au président de la Commission de venir au Parlement pour faire rapport sur la réunion hebdomadaire de la Commission , montrant ainsi aux citoyens la responsabilité de la Commission devant le Parlement et rehaussant notre profil par l' annonce des initiatives majeures de la Commission au sein de cette institution .",Scotland
"Je regrette que ces deux propositions aient été rejetées aujourd'hui mais je suis convaincu que des collègues présenteront des propositions similaires à une date ultérieure .",Scotland
"Il menace le développement économique de l' Afrique en tuant des adultes à l' aube de leur vie professionnelle , décimant donc la main- d' uvre .",Scotland
"Le sida fragmente et appauvrit maintes familles et fait des millions d' orphelins .",Scotland
"En d' autres mots , le sida génère une misère sans nom pour d' innombrables Africains .",Scotland
"Pour faire face à ce fléau , il faut mobiliser à très grande échelle l' éducation sanitaire et les ressources sociales .",Scotland
"Cette aide devrait être canalisée par le biais d' agences locales chargées de renseigner les populations sur la maladie , ses causes et ses effets et de fournir des soins de santé préventifs et palliatifs .",Scotland
"Je salue la résolution de compromis sur la Turquie parce qu' elle atteint le bon équilibre entre la nécessité d' affirmer l' éligibilité de la Turquie à l' adhésion et la nécessité pour la Turquie d' entreprendre un certain nombre de réformes économiques et politiques avant que leur candidature ne soit ' activée ' .",Scotland
"Il ne fait aucun doute que la Turquie a le droit de rejoindre l' UE ni d' ailleurs , selon moi , qu' elle nous rejoindra un jour .",Scotland
"Toutefois , elle doit poursuivre sur la voie des récentes réformes et veiller à ce que la démocratie et le respect des droits de l' homme et des minorités devienne la norme en Turquie .",Scotland
"La Turquie doit continuer d' améliorer ses relations avec la Grèce à travailler activement à dégager une solution au problème chypriote .",Scotland
"Les efforts du gouvernement turc en vue de trouver une solution politique à la question kurde sont encourageants .",Scotland
"Le fait de commuer la condamnation à mort de M. Oçalan et d' abolir formellement la peine de mort seraient autant de pas supplémentaires bienvenus .",Scotland
"Le Conseil pourrait bien sûr indiquer quelle serait sa réponse si la Commission présentait une telle proposition de financement .",Scotland
"Toutefois , ma question au Conseil est la suivante : le Conseil ne pense-t -il pas que les institutions européennes se doivent de montrer l' exemple en matière d' égalité et est -il satisfait de la situation actuelle en ce qui concerne le personnel des institutions ?",Scotland
"Même si M. Prodi a engagé certaines réformes , il me semble que les femmes sont toujours largement sous-représentées dans la hiérarchie du Conseil , de la Commission et - pour être honnête - de cette institution aussi .",Scotland
"Madame la Présidente , je voudrais prendre la parole au nom de ma collègue , Mme Lynne , qui s' est malheureusement blessée à l' épaule , à la suite d' une chute dans les escaliers , alors qu' elle montrait à quel point une volée d' escalier était dangereuse !",Scotland
"Mme Lynne aurait demandé de clore le débat sur la viande bovine britannique par des propositions de résolution émanant de divers groupes politiques .",Scotland
"Je voudrais proposer que les groupes politiques soient invités à introduire des propositions de résolution en conclusion du débat sur la viande bovine britannique .",Scotland
"Madame la Présidente , veuillez m' excuser pour le manque de clarté dont j' ai fait preuve au cours de ma première intervention .",Scotland
"Au départ , notre demande consistait à avancer le débat à jeudi .",Scotland
"Cependant , nous voudrions également demander que les députés aient la possibilité de déposer des propositions de résolution pour clore le débat .",Scotland
"Mais dans le nouveau monde du commerce électronique , il n' y a pas de centre : la périphérie est aussi centrale que le centre .",Scotland
"Pour beaucoup d' entre nous au sein de cette Assemblée , et certainement pour M. Miller et moi-même qui représentons l' Écosse , c' est une très bonne chose .",Scotland
"Cette évolution est à saluer , à un tel point que l' Union européenne devrait s' atteler à élaborer un cadre approprié pour cette forme de commerce - un cadre adéquat destiné à établir la confiance mutuelle entre citoyens des différents pays , car , après tout , s' il existe quelque chose qui ne reconnaisse pas de frontière , c' est bien Internet .",Scotland
"Les députés de mon propre groupe auraient été davantage satisfaits si cette directive contenait des éléments relatifs à une plus grande protection de la vie privée et des données .",Scotland
"Il est également très important , comme l' ont dit d' autres orateurs , que nous puissions disposer d' une possibilité de développer davantage ce système sur le plan international car les frontières de l' UE sont artificielles en la matière .",Scotland
"Je veux être sûr qu' au moment où nous développons des accords internationaux , les citoyens ou les consommateurs ne se retrouvent pas confrontés à des dispositions accablantes .",Scotland
"Nous sommes nombreux à penser que l' équilibre n' a pas toujours été correctement atteint au sein de l' Organisation mondiale du commerce entre , par exemple , les préoccupations environnementales , la protection des consommateurs et des travailleurs et la libéralisation du commerce .",Scotland
"Faisons en sorte que cela ne se reproduise plus dans ce domaine .",Scotland
"Les négociateurs qui nous représentent doivent mener un rude combat pour établir un cadre équitable ainsi qu' un marché libre .",Scotland
"Monsieur le Président , je félicite M. Harbour pour son premier rapport .",Scotland
"Il déclare très clairement que les déversements de carburant diesel constituent un danger pour les cyclistes et les motocyclistes .",Scotland
"Nous devons donc examiner les raisons pour lesquelles les déversements de carburant diesel sont plus fréquents aux abords des ronds-points .",Scotland
"Ces déversements se produisent à cause de bouchons de réservoir manquants ou mal replacés .",Scotland
"Quand les véhicules commerciaux s' engagent dans les ronds-points , le carburant a tendance à se déverser et les motocyclettes qui suivent ces véhicules de près glissent sur les surfaces huileuses dues à la présence de diesel sur la chaussée .",Scotland
"C' est la raison pour laquelle le deuxième amendement aborde toute la problématique des bouchons mal replacés et parfois , de l' absence pure et simple de bouchon .",Scotland
"Je le félicite pour ce point .",Scotland
"Je voudrais également souligner le fait que le motocyclisme est en plein essor en ce moment .",Scotland
"Je regarde cette Assemblée et je constate que la plupart d' entre nous doivent approcher de l' âge mûr .",Scotland
"Quoi qu' il en soit , le motocyclisme connaît un renouveau que je salue .",Scotland
"S' il y a un nombre croissant de motocyclistes sur les routes , nous devons rendre celles-ci plus sûres .",Scotland
"C' est la raison pour laquelle mon groupe soutiendra pleinement le rapport de M. Harbour .",Scotland
"Monsieur le Président , permettez -moi de remercier à nouveau tous mes collègues au sein de la commission juridique et du marché intérieur pour m' avoir soutenu dans l' élaboration de ce rapport .",Scotland
"Ce rapport a été examiné en première lecture par le Parlement un peu plus tôt cette année - au moi d' avril je pense - et il poursuivait deux objectifs similaires à ceux contenus dans ce rapport-ci .",Scotland
"Le deuxième point concernait la sécurité des installations à câbles .",Scotland
"Un peu plus tôt dans la soirée , j' ai abordé la question de la sécurité - la sécurité des véhicules à deux roues sur les routes .",Scotland
"Nous devrions nous préoccuper , au sein de l' Union européenne , de tous les aspects de la sécurité concernant tous les modes de transport et pas seulement les véhicules à deux roues , à quatre roues , les trains , les avions , les bateaux , etc. mais également les télécabines et les installations à câbles .",Scotland
"Nous devons nous préoccuper de la sécurité .",Scotland
"Cela m' amène aux amendements qui ont été introduits par la commission juridique et du marché intérieur .",Scotland
"Les amendements 1 , 2 , 3 et 5 clarifient la position eu égard à toute personne utilisant des installations à câbles .",Scotland
"L' amendement 4 constitue essentiellement un dépoussiérage étant donné que l' ancien paragraphe était devenu obsolète .",Scotland
"L' amendement 6 traite des installations minières qui font l' objet d' une législation séparée .",Scotland
"Les amendements 7 , 8 , 9 et 10 simplifient la clause de sauvegarde .",Scotland
"Si nous avions pleinement approuvé le texte de la Commission , nous nous serions retrouvés avec trois paragraphes peu maniables ayant trait aux mesures de sauvegarde .",Scotland
"L' amendement 12 constitue une fois de plus un exercice de dépoussiérage .",Scotland
"Madame la Présidente , je voudrais féliciter le Conseil et la Commission des progrès accomplis à Tampere dans un grand nombre de domaines et je voudrais m' associer aux remarques émises tout à l' heure par ma collègue du groupe des démocrates libéraux , la baronne Ludford .",Scotland
"Je voudrais évoquer deux sujets dans le bref laps de temps qui m' est imparti .",Scotland
"Le premier concerne la position des ressortissants de pays tiers , de ces nombreux millions de nos semblables qui ne sont pas citoyens de l' Union mais qui y résident légalement ou y bénéficient du droit d' asile .",Scotland
"Je me réjouis de certains progrès accomplis à Tampere : au niveau de l' octroi de droits comparables et en matière de lutte contre le racisme et la xénophobie , par exemple .",Scotland
"Si nous envisageons la création d' un espace de liberté , de sécurité et de justice , nous devons cependant admettre que ce sont précisément là les personnes à qui le droit à la justice est le plus souvent refusé .",Scotland
"Elles sont encore trop souvent associées à la criminalité .",Scotland
"Les bandes de jeunes racistes qui hantent nos villes sont une source d' embarras pour la société mais les policiers racistes constituent un danger majeur pour la société .",Scotland
"Je me réjouis de l' assistance juridique et de la meilleure information des citoyens sur le fonctionnement des systèmes juridiques et je reconnais que des progrès pourraient être faits en matière de reconnaissance mutuelle des décisions judiciaires .",Scotland
"Toutefois , il nous faut des normes communes élevées en matière de compétence judiciaire et j' espère que nous noterons davantage d' efforts dans ce domaine .",Scotland
"La protection des victimes est nécessaire , tout comme le droit d' obtenir des compensations ; mais nous devons aussi reconnaître le droit des accusés si nous voulons vivre dans une société décente .",Scotland
"Le deuxième sujet que je voudrais évoquer est celui de l' implication des citoyens .",Scotland
"Le président en exercice a fait grand cas du gain d' efficacité et de transparence amené par Tampere .",Scotland
"Il a déclaré que c' était capital si l' Union voulait gagner la confiance des citoyens .",Scotland
"En tant que président de la commission des libertés et des droits des citoyens , de la justice et des affaires intérieures , je voudrais suggérer au président en exercice de reconnaître davantage le rôle du Parlement dans les questions touchant aux citoyens .",Scotland
"Le Parlement aurait pu être invité à un nombre bien plus important de réunions de travail ayant entouré le sommet de Tampere .",Scotland
"La présidence aurait pu nous envoyer un représentant chargé de commenter les résultats de ce Sommet au sein de notre commission .",Scotland
"La présidence reconnaît -elle la légitimité de notre Parlement ou craint -elle en quelque sorte notre participation ?",Scotland
"J' ai un message à transmettre à la présidence : détendez -vous , venez discuter avec nous .",Scotland
"J' espère que via notre travail au sein de l' organe chargé de la rédaction de la Charte des droits fondamentaux , nous pourrons vous prouver que la Présidence et le Parlement peuvent faire du bon travail ensemble .",Scotland
"J' espère que dans ce domaine où le Parlement est si souvent amené à travailler directement avec le Conseil , nous noterons une coopération beaucoup plus efficace entre nos deux institutions .",Scotland
"J' espère que nous passerons de ce processus de gouvernement quelque peu guindé qui uvre par sommet interposé à un gouvernement opérant davantage au niveau du travail .",Scotland
"Monsieur le Président , il y a un chien qui n' a pas encore aboyé dans ce débat et je voudrais donc attirer l' attention sur le fait que le rapport Dehaene ne traite absolument pas comme il se doit la composante régionale du gouvernement en Europe et se contente de la mentionner incidemment .",Scotland
"À cet égard , la subsidiarité semble être un concept mentionné pour la forme mais privé de toute action concrète et elle exige certainement d' être redéfinie dans le Traité .",Scotland
"Les régions et nations autonomes situées à l' intérieur des États membres de l' Union européenne , comme il y en a en Espagne , au Royaume-Uni ou en Belgique , doivent acquérir une place effective dans notre système .",Scotland
"Tel qu' il est constitué à l' heure actuelle , le Comité des régions est à la fois impuissant et aucunement représentatif .",Scotland
"Les députés de cette Assemblée savent -ils que le Luxembourg compte six membres au Comité des régions contre quatre pour l' Écosse ?",Scotland
"Je ne suis pas au fait des différences entre l' est et l' ouest du Luxembourg mais je connais un peu les différences internes à l' Écosse et le principe de représentation tel qu' il existe est absurde .",Scotland
"Un Comité sensé constituer un contrepoids des régions et nations constitutives des États membres auxdits États membres est dominé par le système étatique .",Scotland
"Avec l' élargissement , de nouveaux députés arriveront dans ce Parlement et nombre d' entre eux représenteront d' anciennes nations ayant appartenu aux États de l' Union .",Scotland
"Pensez à la Slovénie , pensez à l' Estonie .",Scotland
"Ce sont de petits États mais leur représentation sera automatiquement supérieure à celle du Pays basque , à celle de la Flandre , à celle de l' Écosse , à celle du Pays de Galles .",Scotland
"Il faut réexaminer les principes de représentation en Europe tels qu' ils sont appliqués aux nations et aux régions et je suis vraiment désolé que le rapport Dehaene n' en ait pratiquement rien dit .",Scotland
"Il ne fait aucun doute que le commerce électronique sera l' un des futurs domaines en expansion , pour autant que les consommateurs aient l' impression de pouvoir utiliser le système en toute confiance .",Scotland
"À l' heure actuelle , deux problèmes freinent le développement du commerce électronique : la difficulté de vérifier l' identité des utilisateurs et des consommateurs et l' incertitude quant à l' étendue de la contrainte juridique des transactions électroniques .",Scotland
"Je me réjouis du fait que la proposition de directive donne force de loi aux signatures numériques ( moyennant leur authentification ) et leur donne donc la même valeur légale que les signatures manuscrites .",Scotland
"Une sécurité accrue du commerce électronique au sein de l' UE devrait être de nature à augmenter la confiance des consommateurs et à aider les citoyens de l' UE à profiter de ce domaine d' activité avec davantage de sérénité et de sécurité .",Scotland
"Monsieur le Président , la semaine dernière à Greenock , sur le littoral occidental de l' Union , trois femmes courageuses - Angela Zetter , Ellen Moxley et Bodil Ulla Roder - passaient en jugement pour des faits passibles de poursuites pénales .",Scotland
"Elles avaient tenté d' entraver le système de missiles Trident basé dans la vallée de la Clyde .",Scotland
"Leur but était d' empêcher ce qu' elles estimaient être un grave délit aux termes du droit international .",Scotland
"La juge , la shérif Gimblett , a demandé au jury des les acquitter étant donné que l' accusation n' avait pas démontré qu' elles avaient agi dans un but criminel .",Scotland
"Ce jugement est susceptible d' appel .",Scotland
"S' il fait appel , le Lord advocate d' Écosse , le procureur général , devra soutenir devant notre plus haute instance d' appel la légalité d' une politique de défense basée sur des armes de destruction de masse .",Scotland
"La doctrine de la double finalité ne peut s' appliquer à des armes qui sont intrinsèquement conçues pour la destruction de masse .",Scotland
"Le courage et l' indépendance judiciaire de la shérif Gimblett - le courage d' Angela Zelter et de ses compagnes - forment un contraste saisissant avec l' incapacité énervante du sénat américain de ratifier le traité CTBT .",Scotland
"Comme la plupart de mes compatriotes , je suis profondément hostile à l' utilisation des eaux écossaises pour le système Trident .",Scotland
"Il ne surprendra personne que nous regrettons la décision du sénat américain .",Scotland
"Cependant , ce qu' a dit M. Corbett est très important .",Scotland
"Tout ce que nous faisons avec le reste du texte est d' annexer la mise en uvre de l' accord interinstitutionnel au modus vivendi de ce Parlement .",Scotland
"Je prie l' Assemblée de bien réfléchir à ce qu' elle fait ici .",Scotland
"Seuls les députés ne sont pas concernés .",Scotland
"N' en arrivons pas là de grâce !",Scotland
"Monsieur le Président , comme M. Gil-Robles , j' ai voté contre le renvoi et en faveur de l' amendement qui , malheureusement , a été rejeté .",Scotland
